Confirmed,Country/Region,Deaths,Last Update,Latitude,Longitude,Province/State,Recovered
352.0,Mainland China,2.0,2020-01-31 23:59:00,,,Henan,3.0
332.0,Mainland China,,2020-01-31 23:59:00,,,Hunan,2.0
240.0,Mainland China,,2020-01-31 23:59:00,,,Jiangxi,7.0
237.0,Mainland China,,2020-01-31 23:59:00,,,Anhui,3.0
211.0,Mainland China,,2020-01-31 23:59:00,,,Chongqing,1.0
184.0,Mainland China,,2020-01-31 23:59:00,,,Shandong,2.0
177.0,Mainland China,1.0,2020-01-31 23:59:00,,,Sichuan,1.0
168.0,Mainland China,,2020-01-31 23:59:00,,,Jiangsu,5.0
139.0,Mainland China,1.0,2020-01-31 23:59:00,,,Beijing,5.0
135.0,Mainland China,1.0,2020-01-31 23:59:00,,,Shanghai,9.0
120.0,Mainland China,,2020-01-31 23:59:00,,,Fujian,
87.0,Mainland China,,2020-01-31 23:59:00,,,Guangxi,2.0
87.0,Mainland China,,2020-01-31 23:59:00,,,Shaanxi,
83.0,Mainland China,,2020-01-31 23:59:00,,,Yunnan,1.0
82.0,Mainland China,1.0,2020-01-31 23:59:00,,,Hebei,
59.0,Mainland China,2.0,2020-01-31 23:59:00,,,Heilongjiang,
52.0,Mainland China,1.0,2020-01-31 23:59:00,,,Hainan,1.0
48.0,Mainland China,,2020-01-31 23:59:00,,,Liaoning,1.0
39.0,Mainland China,,2020-01-31 23:59:00,,,Shanxi,1.0
32.0,Mainland China,,2020-01-31 23:59:00,,,Tianjin,
29.0,Mainland China,,2020-01-31 23:59:00,,,Guizhou,2.0
29.0,Mainland China,,2020-01-31 23:59:00,,,Gansu,
21.0,Mainland China,,2020-01-31 23:59:00,,,Ningxia,
20.0,Mainland China,,2020-01-31 23:59:00,,,Inner Mongolia,1.0
17.0,Mainland China,,2020-01-31 23:59:00,,,Xinjiang,
14.0,Mainland China,,2020-01-31 23:59:00,,,Jilin,1.0
12.0,Hong Kong,,2020-01-31 23:59:00,,,Hong Kong,
10.0,Taiwan,,2020-01-31 23:59:00,,,Taiwan,
8.0,Mainland China,,2020-01-31 23:59:00,,,Qinghai,
7.0,Macau,,2020-01-31 23:59:00,,,Macau,
1.0,Mainland China,,2020-01-31 23:59:00,,,Tibet,
19.0,Thailand,,2020-01-31 23:59:00,,,,5.0
15.0,Japan,,2020-01-31 23:59:00,,,,1.0
13.0,Singapore,,2020-01-31 23:59:00,,,,
11.0,South Korea,,2020-01-31 23:59:00,,,,
8.0,Malaysia,,2020-01-31 23:59:00,,,,
5.0,France,,2020-01-31 23:59:00,,,,
5.0,Germany,,2020-01-31 23:59:00,,,Bavaria,
4.0,Australia,,2020-01-31 23:59:00,,,New South Wales,2.0
4.0,United Arab Emirates,,2020-01-31 23:59:00,,,,
3.0,Australia,,2020-01-31 23:59:00,,,Victoria,
2.0,US,,2020-01-31 23:59:00,,,Illinois,
2.0,US,,2020-01-31 23:59:00,,,California,
2.0,Vietnam,,2020-01-31 23:59:00,,,,
2.0,Canada,,2020-01-31 23:59:00,,,Ontario,
2.0,Australia,,2020-01-31 23:59:00,,,Queensland,
2.0,Italy,,2020-01-31 23:59:00,,,,
2.0,UK,,2020-01-31 23:59:00,,,,
2.0,Russia,,2020-01-31 23:59:00,,,,
1.0,US,,2020-01-31 23:59:00,,,Washington,
1.0,US,,2020-01-31 23:59:00,,,Arizona,
1.0,Nepal,,2020-01-31 23:59:00,,,,
1.0,Canada,,2020-01-31 23:59:00,,,British Columbia,
1.0,Cambodia,,2020-01-31 23:59:00,,,,
1.0,Sri Lanka,,2020-01-31 23:59:00,,,,
1.0,Finland,,2020-01-31 23:59:00,,,,
1.0,Philippines,,2020-01-31 23:59:00,,,,
1.0,India,,2020-01-31 23:59:00,,,,
1.0,Sweden,,2020-01-31 23:59:00,,,,
7153.0,Mainland China,249.0,2020-02-01 11:53:00,,,Hubei,168.0
599.0,Mainland China,0.0,2020-02-01 10:53:00,,,Zhejiang,21.0
535.0,Mainland China,0.0,2020-02-01 14:23:00,,,Guangdong,14.0
422.0,Mainland China,2.0,2020-02-01 01:52:00,,,Henan,3.0
389.0,Mainland China,0.0,2020-02-01 11:03:00,,,Hunan,8.0
297.0,Mainland China,0.0,2020-02-01 13:33:00,,,Anhui,5.0
286.0,Mainland China,0.0,2020-02-01 01:52:00,,,Jiangxi,9.0
247.0,Mainland China,1.0,2020-02-01 08:43:00,,,Chongqing,3.0
207.0,Mainland China,1.0,2020-02-01 01:52:00,,,Sichuan,3.0
206.0,Mainland China,0.0,2020-02-01 07:51:00,,,Shandong,3.0
202.0,Mainland China,0.0,2020-02-01 14:03:00,,,Jiangsu,6.0
169.0,Mainland China,1.0,2020-02-01 06:05:00,,,Shanghai,10.0
168.0,Mainland China,1.0,2020-02-01 09:17:00,,,Beijing,9.0
144.0,Mainland China,0.0,2020-02-01 05:37:00,,,Fujian,0.0
101.0,Mainland China,0.0,2020-02-01 05:37:00,,,Shaanxi,0.0
100.0,Mainland China,0.0,2020-02-01 01:52:00,,,Guangxi,2.0
96.0,Mainland China,1.0,2020-02-01 01:52:00,,,Hebei,0.0
93.0,Mainland China,0.0,2020-02-01 15:53:00,,,Yunnan,2.0
80.0,Mainland China,2.0,2020-02-01 10:33:00,,,Heilongjiang,2.0
64.0,Mainland China,0.0,2020-02-01 15:23:00,,,Liaoning,1.0
62.0,Mainland China,1.0,2020-02-01 08:43:00,,,Hainan,1.0
47.0,Mainland China,0.0,2020-02-01 01:52:00,,,Shanxi,1.0
41.0,Mainland China,0.0,2020-02-01 15:43:00,,,Tianjin,0.0
40.0,Mainland China,0.0,2020-02-01 15:43:00,,,Gansu,0.0
29.0,Mainland China,0.0,2020-01-31 15:20:00,,,Guizhou,2.0
26.0,Mainland China,0.0,2020-02-01 02:13:00,,,Ningxia,0.0
23.0,Mainland China,0.0,2020-02-01 05:37:00,,,Inner Mongolia,1.0
20.0,Japan,0.0,2020-02-01 18:53:00,,,,1.0
19.0,Thailand,0.0,2020-01-31 10:37:00,,,,5.0
18.0,Mainland China,0.0,2020-02-01 05:37:00,,,Xinjiang,0.0
17.0,Mainland China,0.0,2020-02-01 01:52:00,,,Jilin,1.0
16.0,Singapore,0.0,2020-02-01 05:37:00,,,,0.0
13.0,Hong Kong,0.0,2020-02-01 05:37:00,,,Hong Kong,0.0
12.0,South Korea,0.0,2020-02-01 10:43:00,,,,0.0
10.0,Taiwan,0.0,2020-01-31 15:20:00,,,Taiwan,0.0
9.0,Mainland China,0.0,2020-02-01 05:37:00,,,Qinghai,0.0
8.0,Malaysia,0.0,2020-01-31 08:15:00,,,,0.0
8.0,Germany,0.0,2020-02-01 18:33:00,,,,0.0
7.0,Macau,0.0,2020-01-31 08:15:00,,,Macau,0.0
6.0,France,0.0,2020-02-01 01:52:00,,,,0.0
6.0,Vietnam,0.0,2020-02-01 07:38:00,,,,1.0
4.0,Australia,0.0,2020-02-01 18:12:00,,,New South Wales,2.0
4.0,Australia,0.0,2020-02-01 18:12:00,,,Victoria,0.0
4.0,United Arab Emirates,0.0,2020-01-31 08:15:00,,,,0.0
3.0,Australia,0.0,2020-02-01 18:12:00,,,Queensland,0.0
3.0,Canada,0.0,2020-02-01 18:12:00,,,Ontario,0.0
2.0,Italy,0.0,2020-01-31 08:15:00,,,,0.0
2.0,Russia,0.0,2020-01-31 16:13:00,,,,0.0
2.0,UK,0.0,2020-02-01 01:52:00,,,,0.0
2.0,US,0.0,2020-02-01 19:43:00,,,"Chicago, IL",0.0
1.0,Australia,0.0,2020-02-01 18:12:00,,,South Australia,0.0
1.0,Cambodia,0.0,2020-01-31 08:15:00,,,,0.0
1.0,Canada,0.0,2020-02-01 18:12:00,,,British Columbia,0.0
1.0,Finland,0.0,2020-01-31 08:15:00,,,,0.0
1.0,India,0.0,2020-01-31 08:15:00,,,,0.0
1.0,Mainland China,0.0,2020-02-01 01:52:00,,,Tibet,0.0
1.0,Nepal,0.0,2020-01-31 08:15:00,,,,0.0
1.0,Philippines,0.0,2020-02-01 17:43:00,,,,0.0
1.0,Spain,0.0,2020-02-01 02:13:00,,,,0.0
1.0,Sri Lanka,0.0,2020-01-31 08:15:00,,,,0.0
1.0,Sweden,0.0,2020-02-01 02:13:00,,,,0.0
1.0,US,0.0,2020-02-01 19:43:00,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-01 19:53:00,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-01 19:53:00,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-01 19:53:00,,,"Santa Clara, CA",0.0
1.0,US,0.0,2020-02-01 19:43:00,,,"Seattle, WA",0.0
1.0,US,0.0,2020-02-01 19:43:00,,,"Tempe, AZ",0.0
11177.0,Mainland China,350.0,2020-02-02 23:43:02,,,Hubei,295.0
661.0,Mainland China,0.0,2020-02-02 18:03:05,,,Zhejiang,32.0
632.0,Mainland China,0.0,2020-02-02 18:03:05,,,Guangdong,15.0
493.0,Mainland China,2.0,2020-02-02 18:03:05,,,Henan,10.0
463.0,Mainland China,0.0,2020-02-02 18:03:05,,,Hunan,16.0
340.0,Mainland China,0.0,2020-02-02 18:03:05,,,Anhui,7.0
333.0,Mainland China,0.0,2020-02-02 18:03:05,,,Jiangxi,12.0
300.0,Mainland China,2.0,2020-02-02 23:33:02,,,Chongqing,7.0
236.0,Mainland China,0.0,2020-02-02 18:03:05,,,Jiangsu,7.0
231.0,Mainland China,1.0,2020-02-02 18:03:05,,,Sichuan,11.0
230.0,Mainland China,0.0,2020-02-02 18:03:05,,,Shandong,6.0
191.0,Mainland China,1.0,2020-02-02 08:43:02,,,Beijing,9.0
182.0,Mainland China,1.0,2020-02-02 05:53:02,,,Shanghai,10.0
159.0,Mainland China,0.0,2020-02-02 03:43:01,,,Fujian,0.0
116.0,Mainland China,0.0,2020-02-02 03:23:14,,,Shaanxi,0.0
111.0,Mainland China,0.0,2020-02-02 00:23:13,,,Guangxi,2.0
105.0,Mainland China,0.0,2020-02-02 18:03:05,,,Yunnan,3.0
104.0,Mainland China,1.0,2020-02-02 02:53:02,,,Hebei,3.0
95.0,Mainland China,2.0,2020-02-02 03:23:14,,,Heilongjiang,2.0
70.0,Mainland China,0.0,2020-02-02 18:03:05,,,Liaoning,1.0
66.0,Mainland China,0.0,2020-02-02 23:23:13,,,Shanxi,3.0
64.0,Mainland China,1.0,2020-02-02 18:03:05,,,Hainan,4.0
51.0,Mainland China,0.0,2020-02-02 23:43:02,,,Gansu,3.0
48.0,Mainland China,0.0,2020-02-02 09:43:01,,,Tianjin,1.0
38.0,Mainland China,0.0,2020-02-02 01:03:32,,,Guizhou,2.0
28.0,Mainland China,0.0,2020-02-02 01:43:02,,,Ningxia,0.0
27.0,Mainland China,0.0,2020-02-02 03:43:01,,,Inner Mongolia,1.0
23.0,Mainland China,0.0,2020-02-02 02:33:02,,,Jilin,1.0
21.0,Mainland China,0.0,2020-02-02 00:43:02,,,Xinjiang,0.0
20.0,Japan,0.0,2020-02-01 18:53:03,,,,1.0
19.0,Thailand,0.0,2020-01-31 10:37:00,,,,5.0
18.0,Singapore,0.0,2020-02-02 01:03:32,,,,0.0
15.0,Hong Kong,0.0,2020-02-02 23:53:02,,,Hong Kong,0.0
15.0,South Korea,0.0,2020-02-02 02:23:13,,,,0.0
11.0,Mainland China,0.0,2020-02-02 05:33:03,,,Qinghai,0.0
10.0,Germany,0.0,2020-02-02 18:03:05,,,,0.0
10.0,Taiwan,0.0,2020-01-31 15:20:56,,,Taiwan,0.0
8.0,Macau,0.0,2020-02-02 04:23:14,,,Macau,0.0
8.0,Malaysia,0.0,2020-01-31 08:15:53,,,,0.0
6.0,France,0.0,2020-02-01 01:52:40,,,,0.0
6.0,Vietnam,0.0,2020-02-01 07:38:12,,,,1.0
5.0,United Arab Emirates,0.0,2020-02-02 05:43:01,,,,0.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,New South Wales,2.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0
3.0,Canada,0.0,2020-02-01 18:12:49,,,Ontario,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,Queensland,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0
2.0,India,0.0,2020-02-02 06:03:08,,,,0.0
2.0,Italy,0.0,2020-01-31 08:15:53,,,,0.0
2.0,Philippines,1.0,2020-02-02 03:33:07,,,,0.0
2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0
2.0,UK,0.0,2020-02-01 01:52:40,,,,0.0
2.0,US,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0
1.0,Cambodia,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Canada,0.0,2020-02-01 18:12:49,,,British Columbia,0.0
1.0,Finland,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Mainland China,0.0,2020-02-01 01:52:40,,,Tibet,0.0
1.0,Nepal,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Spain,0.0,2020-02-01 23:43:02,,,,0.0
1.0,Sri Lanka,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Santa Clara, CA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0
13522.0,Mainland China,414.0,2020-02-03 23:23:03,,,Hubei,386.0
725.0,Mainland China,0.0,2020-02-03 12:53:02,,,Guangdong,21.0
724.0,Mainland China,0.0,2020-02-03 13:33:02,,,Zhejiang,43.0
566.0,Mainland China,2.0,2020-02-03 17:11:34,,,Henan,16.0
521.0,Mainland China,0.0,2020-02-03 11:03:10,,,Hunan,22.0
408.0,Mainland China,0.0,2020-02-03 17:11:34,,,Anhui,14.0
391.0,Mainland China,0.0,2020-02-03 01:33:02,,,Jiangxi,18.0
337.0,Mainland China,2.0,2020-02-03 23:43:02,,,Chongqing,9.0
271.0,Mainland China,0.0,2020-02-03 11:03:10,,,Jiangsu,8.0
259.0,Mainland China,0.0,2020-02-03 17:11:34,,,Shandong,7.0
254.0,Mainland China,1.0,2020-02-03 11:23:23,,,Sichuan,14.0
212.0,Mainland China,1.0,2020-02-03 09:23:05,,,Beijing,12.0
203.0,Mainland China,1.0,2020-02-03 07:03:12,,,Shanghai,10.0
179.0,Mainland China,0.0,2020-02-03 11:33:13,,,Fujian,1.0
128.0,Mainland China,0.0,2020-02-03 02:33:02,,,Shaanxi,0.0
127.0,Mainland China,0.0,2020-02-03 12:33:02,,,Guangxi,7.0
121.0,Mainland China,2.0,2020-02-03 07:13:19,,,Heilongjiang,2.0
117.0,Mainland China,0.0,2020-02-03 23:23:03,,,Yunnan,5.0
113.0,Mainland China,1.0,2020-02-03 00:23:14,,,Hebei,3.0
74.0,Mainland China,0.0,2020-02-03 17:11:34,,,Liaoning,1.0
74.0,Mainland China,0.0,2020-02-03 23:13:11,,,Shanxi,2.0
72.0,Mainland China,1.0,2020-02-03 17:11:34,,,Hainan,4.0
60.0,Mainland China,0.0,2020-02-03 13:53:03,,,Tianjin,1.0
55.0,Mainland China,0.0,2020-02-03 23:03:08,,,Gansu,3.0
46.0,Mainland China,0.0,2020-02-03 01:03:22,,,Guizhou,2.0
34.0,Mainland China,0.0,2020-02-03 03:03:09,,,Inner Mongolia,1.0
31.0,Mainland China,0.0,2020-02-03 00:53:03,,,Jilin,1.0
31.0,Mainland China,0.0,2020-02-03 08:33:03,,,Ningxia,1.0
24.0,Mainland China,0.0,2020-02-03 01:13:21,,,Xinjiang,0.0
20.0,Japan,0.0,2020-02-01 18:53:03,,,,1.0
19.0,Thailand,0.0,2020-01-31 10:37:00,,,,5.0
18.0,Singapore,0.0,2020-02-02 01:03:32,,,,0.0
15.0,Hong Kong,0.0,2020-02-02 23:53:02,,,Hong Kong,0.0
15.0,South Korea,0.0,2020-02-02 02:23:13,,,,0.0
13.0,Mainland China,0.0,2020-02-03 02:43:01,,,Qinghai,0.0
12.0,Germany,0.0,2020-02-03 20:53:02,,,,0.0
10.0,Taiwan,0.0,2020-01-31 15:20:56,,,Taiwan,0.0
8.0,Macau,0.0,2020-02-02 04:23:14,,,Macau,0.0
8.0,Malaysia,0.0,2020-01-31 08:15:53,,,,0.0
8.0,Vietnam,0.0,2020-02-03 21:43:02,,,,1.0
6.0,France,0.0,2020-02-01 01:52:40,,,,0.0
5.0,United Arab Emirates,0.0,2020-02-02 05:43:01,,,,0.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,New South Wales,2.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0
3.0,Canada,0.0,2020-02-01 18:12:49,,,Ontario,0.0
3.0,India,0.0,2020-02-03 21:43:02,,,,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,Queensland,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0
2.0,Italy,0.0,2020-01-31 08:15:53,,,,0.0
2.0,Philippines,1.0,2020-02-02 03:33:07,,,,0.0
2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0
2.0,UK,0.0,2020-02-01 01:52:40,,,,0.0
2.0,US,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0
2.0,US,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0
2.0,US,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0
1.0,Cambodia,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Canada,0.0,2020-02-01 18:12:49,,,British Columbia,0.0
1.0,Finland,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Mainland China,0.0,2020-02-01 01:52:40,,,Tibet,0.0
1.0,Nepal,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Spain,0.0,2020-02-01 23:43:02,,,,0.0
1.0,Sri Lanka,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0
16678.0,Mainland China,479.0,2020-02-04 23:43:01,,,Hubei,522.0
829.0,Mainland China,0.0,2020-02-04 13:03:07,,,Zhejiang,62.0
813.0,Mainland China,0.0,2020-02-04 13:03:07,,,Guangdong,30.0
675.0,Mainland China,2.0,2020-02-04 11:53:02,,,Henan,27.0
593.0,Mainland China,0.0,2020-02-04 14:03:03,,,Hunan,31.0
480.0,Mainland China,0.0,2020-02-04 05:33:01,,,Anhui,20.0
476.0,Mainland China,0.0,2020-02-04 14:43:02,,,Jiangxi,20.0
366.0,Mainland China,2.0,2020-02-04 23:43:01,,,Chongqing,9.0
308.0,Mainland China,0.0,2020-02-04 11:53:02,,,Jiangsu,12.0
282.0,Mainland China,1.0,2020-02-04 01:43:02,,,Sichuan,14.0
275.0,Mainland China,0.0,2020-02-04 12:03:04,,,Shandong,11.0
228.0,Mainland China,1.0,2020-02-04 08:33:01,,,Beijing,23.0
219.0,Mainland China,1.0,2020-02-04 06:33:02,,,Shanghai,12.0
194.0,Mainland China,0.0,2020-02-04 12:13:11,,,Fujian,3.0
155.0,Mainland China,2.0,2020-02-04 07:43:01,,,Heilongjiang,4.0
142.0,Mainland China,0.0,2020-02-04 12:33:02,,,Shaanxi,2.0
139.0,Mainland China,0.0,2020-02-04 05:53:01,,,Guangxi,10.0
126.0,Mainland China,1.0,2020-02-04 08:53:01,,,Hebei,4.0
122.0,Mainland China,0.0,2020-02-04 23:23:02,,,Yunnan,5.0
81.0,Mainland China,0.0,2020-02-04 14:13:08,,,Liaoning,2.0
81.0,Mainland China,0.0,2020-02-04 23:23:02,,,Shanxi,4.0
80.0,Mainland China,1.0,2020-02-04 11:33:03,,,Hainan,5.0
67.0,Mainland China,0.0,2020-02-04 13:33:02,,,Tianjin,2.0
58.0,Mainland China,0.0,2020-02-04 10:43:02,,,Guizhou,2.0
57.0,Mainland China,0.0,2020-02-04 15:43:02,,,Gansu,4.0
42.0,Mainland China,0.0,2020-02-04 00:23:05,,,Jilin,1.0
35.0,Mainland China,0.0,2020-02-04 03:03:07,,,Inner Mongolia,1.0
34.0,Mainland China,0.0,2020-02-04 02:13:18,,,Ningxia,1.0
29.0,Mainland China,0.0,2020-02-04 01:33:01,,,Xinjiang,0.0
25.0,Thailand,0.0,2020-02-04 15:33:03,,,,5.0
24.0,Singapore,0.0,2020-02-04 15:33:03,,,,0.0
22.0,Japan,0.0,2020-02-04 16:43:03,,,,1.0
17.0,Hong Kong,1.0,2020-02-04 09:03:02,,,Hong Kong,0.0
16.0,South Korea,0.0,2020-02-04 15:33:03,,,,0.0
15.0,Mainland China,0.0,2020-02-04 01:33:01,,,Qinghai,0.0
12.0,Germany,0.0,2020-02-03 20:53:02,,,,0.0
11.0,Taiwan,0.0,2020-02-04 14:53:02,,,Taiwan,0.0
10.0,Macau,0.0,2020-02-04 04:43:02,,,Macau,0.0
10.0,Malaysia,0.0,2020-02-04 07:33:02,,,,0.0
8.0,Vietnam,0.0,2020-02-03 21:43:02,,,,1.0
6.0,France,0.0,2020-02-01 01:52:40,,,,0.0
5.0,United Arab Emirates,0.0,2020-02-02 05:43:01,,,,0.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,New South Wales,2.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0
3.0,Australia,0.0,2020-02-04 16:53:03,,,Queensland,0.0
3.0,India,0.0,2020-02-03 21:43:02,,,,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0
2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0
2.0,Italy,0.0,2020-01-31 08:15:53,,,,0.0
2.0,Philippines,1.0,2020-02-02 03:33:07,,,,0.0
2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0
2.0,UK,0.0,2020-02-01 01:52:40,,,,0.0
2.0,US,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0
2.0,US,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0
2.0,US,0.0,2020-02-03 00:43:02,,,"Santa Clara, CA",0.0
1.0,Belgium,0.0,2020-02-04 15:43:02,,,,0.0
1.0,Cambodia,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Canada,0.0,2020-02-01 18:12:49,,,British Columbia,0.0
1.0,Canada,0.0,2020-02-04 00:03:11,,,"London, ON",0.0
1.0,Finland,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Mainland China,0.0,2020-02-01 01:52:40,,,Tibet,0.0
1.0,Nepal,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Spain,0.0,2020-02-01 23:43:02,,,,0.0
1.0,Sri Lanka,0.0,2020-01-31 08:15:53,,,,0.0
1.0,Sweden,0.0,2020-02-01 02:13:26,,,,0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Boston, MA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Los Angeles, CA",0.0
1.0,US,0.0,2020-02-01 19:53:03,,,"Orange, CA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Seattle, WA",0.0
1.0,US,0.0,2020-02-01 19:43:03,,,"Tempe, AZ",0.0
19665.0,Mainland China,549.0,2020-02-05 23:13:12,,,Hubei,633.0
895.0,Mainland China,0.0,2020-02-05 13:23:04,,,Guangdong,49.0
895.0,Mainland China,0.0,2020-02-05 15:13:02,,,Zhejiang,78.0
764.0,Mainland China,2.0,2020-02-05 15:03:02,,,Henan,47.0
661.0,Mainland China,0.0,2020-02-05 15:23:02,,,Hunan,54.0
548.0,Mainland China,0.0,2020-02-05 01:33:07,,,Jiangxi,27.0
530.0,Mainland China,0.0,2020-02-05 13:43:02,,,Anhui,23.0
389.0,Mainland China,2.0,2020-02-05 23:43:02,,,Chongqing,15.0
341.0,Mainland China,0.0,2020-02-05 12:43:02,,,Jiangsu,23.0
307.0,Mainland China,0.0,2020-02-05 10:13:13,,,Shandong,15.0
301.0,Mainland China,1.0,2020-02-05 10:13:13,,,Sichuan,24.0
253.0,Mainland China,1.0,2020-02-05 05:43:02,,,Beijing,24.0
243.0,Mainland China,1.0,2020-02-05 06:23:04,,,Shanghai,15.0
205.0,Mainland China,0.0,2020-02-05 12:33:01,,,Fujian,11.0
190.0,Mainland China,2.0,2020-02-05 12:13:04,,,Heilongjiang,7.0
165.0,Mainland China,0.0,2020-02-05 08:43:01,,,Shaanxi,6.0
150.0,Mainland China,0.0,2020-02-05 12:03:08,,,Guangxi,13.0
135.0,Mainland China,1.0,2020-02-05 11:23:18,,,Hebei,6.0
128.0,Mainland China,0.0,2020-02-05 23:33:02,,,Yunnan,5.0
99.0,Mainland China,1.0,2020-02-05 16:43:04,,,Hainan,5.0
89.0,Mainland China,0.0,2020-02-05 15:23:02,,,Liaoning,4.0
81.0,Mainland China,0.0,2020-02-05 15:23:02,,,Shanxi,5.0
69.0,Mainland China,1.0,2020-02-05 03:43:02,,,Tianjin,2.0
64.0,Mainland China,1.0,2020-02-05 12:33:02,,,Guizhou,9.0
62.0,Mainland China,0.0,2020-02-05 16:23:06,,,Gansu,6.0
54.0,Mainland China,0.0,2020-02-05 11:03:16,,,Jilin,2.0
42.0,Mainland China,0.0,2020-02-05 08:53:02,,,Inner Mongolia,3.0
34.0,Mainland China,0.0,2020-02-04 02:13:18,,,Ningxia,1.0
32.0,Mainland China,0.0,2020-02-05 02:03:13,,,Xinjiang,0.0
28.0,Singapore,0.0,2020-02-05 16:33:03,,,,0.0
25.0,Thailand,0.0,2020-02-04 15:33:03,,,,5.0
22.0,Japan,0.0,2020-02-04 16:43:03,,,,1.0
21.0,Hong Kong,1.0,2020-02-05 13:13:10,,,Hong Kong,0.0
19.0,South Korea,0.0,2020-02-05 15:33:01,,,,0.0
17.0,Mainland China,0.0,2020-02-05 03:13:05,,,Qinghai,3.0
12.0,Germany,0.0,2020-02-03 20:53:02,,,,0.0
12.0,Malaysia,0.0,2020-02-05 15:43:02,,,,0.0
11.0,Taiwan,0.0,2020-02-04 14:53:02,,,Taiwan,0.0
10.0,Macau,0.0,2020-02-04 04:43:02,,,Macau,0.0
8.0,Vietnam,0.0,2020-02-03 21:43:02,,,,1.0
6.0,France,0.0,2020-02-01 01:52:40,,,,0.0
5.0,United Arab Emirates,0.0,2020-02-02 05:43:01,,,,0.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,New South Wales,2.0
4.0,Australia,0.0,2020-02-01 18:12:49,,,Victoria,0.0
3.0,Australia,0.0,2020-02-04 16:53:03,,,Queensland,0.0
3.0,India,0.0,2020-02-03 21:43:02,,,,0.0
2.0,Australia,0.0,2020-02-02 22:33:07,,,South Australia,0.0
2.0,Canada,0.0,2020-02-05 17:33:03,,,British Columbia,0.0
2.0,Canada,0.0,2020-02-04 00:13:06,,,"Toronto, ON",0.0
2.0,Italy,0.0,2020-01-31 08:15:53,,,,0.0
2.0,Philippines,1.0,2020-02-02 03:33:07,,,,0.0
2.0,Russia,0.0,2020-01-31 16:13:45,,,,0.0
2.0,UK,0.0,2020-02-01 01:52:40,,,,0.0
2.0,US,0.0,2020-02-01 19:43:03,,,"Chicago, IL",0.0
2.0,US,0.0,2020-02-03 03:53:02,,,"San Benito, CA",0.0
